WEEK,YEAR,DAY,DATE,AMT_PLT_DELIVERED,AMT_TRK,AMT_WGS_TO_GER,AMT_WGH_WGS_TO_GER,AMT_LOADED_PLT_AUS,AMT_WGS_TO_AUS,AMT_WGH_WGS_TO_AUS,AMT_PLT_FROM_GER,AMT_TRK_OUTBOUND,AMT_WGS_FROM_GER,WGS_ON_TIME_FROM_GER,AMT_WGH_WGS_FROM_GER,PLT_DES,PLT_DES_CUS,PLT_DES_OWN,AMT_PLT_RTN
26,2021,Friday,"Friday, July 2, 2021",352,6,6,156084,0,0,0,44,3,1,YES,11133,0,0,0,0
26,2021,Saturday,"Saturday, July 3, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
26,2021,Sunday,"Sunday, July 4, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
27,2021,Monday,"Monday, July 5, 2021",462,12,9,231737,40,1,26058,99,2,3,YES,35418,0,0,0,0
27,2021,Tuesday,"Tuesday, July 6, 2021",611,13,11,239046,0,0,0,0,2,0,NULL,0,0,0,0,0
27,2021,Wednesday,"Wednesday, July 7, 2021",322,7,6,159255,40,1,26717,48,3,1,YES,14848,0,0,0,0
27,2021,Thursday,"Thursday, July 8, 2021",221,5,4,105889,0,0,0,43,1,1,YES,11886,0,0,0,0
27,2021,Friday,"Friday, July 9, 2021",234,7,6,77555,0,0,0,0,1,0,NULL,0,0,0,0,0
27,2021,Saturday,"Saturday, July 10, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
27,2021,Sunday,"Sunday, July 11, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
28,2021,Monday,"Monday, July 12, 2021",408,12,8,233552,40,1,26578,83,2,2,YES,30752,0,0,0,0
28,2021,Tuesday,"Tuesday, July 13, 2021",611,13,11,290790,0,0,0,0,4,0,NULL,0,0,0,0,0
28,2021,Wednesday,"Wednesday, July 14, 2021",486,12,10,264012,40,1,25942,29,2,1,YES,9864,0,0,0,0
28,2021,Thursday,"Thursday, July 15, 2021",371,9,7,183417,39,1,26047,82,3,2,YES,29252,0,0,0,0
28,2021,Friday,"Friday, July 16, 2021",206,7,5,130391,40,1,26861,0,1,0,NULL,0,0,0,0,0
28,2021,Saturday,"Saturday, July 17, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
28,2021,Sunday,"Sunday, July 18, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
29,2021,Monday,"Monday, July 19, 2021",315,9,7,183323,39,1,26157,46,1,1,YES,15066,1,1,0,0
29,2021,Tuesday,"Tuesday, July 20, 2021",398,10,8,212646,0,0,0,0,1,0,NULL,0,0,0,0,0
29,2021,Wednesday,"Wednesday, July 21, 2021",287,9,7,160820,36,1,23543,0,1,0,NULL,0,0,0,0,0
29,2021,Thursday,"Thursday, July 22, 2021",308,9,7,185992,0,0,0,0,1,0,NULL,0,0,0,0,0
29,2021,Friday,"Friday, July 23, 2021",196,6,5,130728,40,1,26092,0,0,0,NO,0,0,0,0,0
29,2021,Saturday,"Saturday, July 24, 2021",162,3,3,73688,0,0,0,74,0,2,YES,22645,0,0,0,0
29,2021,Sunday,"Sunday, July 25, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
30,2021,Monday,"Monday, July 26, 2021",556,13,11,290071,0,0,0,33,3,1,YES,18831,0,0,0,0
30,2021,Tuesday,"Tuesday, July 27, 2021",215,11,4,132585,0,0,0,0,0,0,NULL,0,1,1,0,1
30,2021,Wednesday,"Wednesday, July 28, 2021",531,9,9,238673,39,1,26025,80,3,2,YES,22590,0,0,0,0
30,2021,Thursday,"Thursday, July 29, 2021",391,7,8,210854,0,0,0,83,4,2,YES,18974,2,2,0,0
30,2021,Friday,"Friday, July 30, 2021",297,7,5,131431,0,0,0,42,2,1,YES,8942,0,0,0,0
30,2021,Saturday,"Saturday, July 31, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
30,2021,Sunday,"Sunday, August 1, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
31,2021,Monday,"Monday, August 2, 2021",505,14,12,307787,40,1,25955,43,0,1,NO,16160,1,1,0,0
31,2021,Tuesday,"Tuesday, August 3, 2021",196,7,5,127770,0,0,0,0,1,0,NULL,0,0,0,0,0
31,2021,Wednesday,"Wednesday, August 4, 2021",156,5,4,101221,0,0,0,82,3,2,YES,23830,0,0,0,0
31,2021,Thursday,"Thursday, August 5, 2021",78,2,2,53713,38,1,26646,36,1,1,YES,16833,3,0,3,0
31,2021,Friday,"Friday, August 6, 2021",80,2,2,52996,0,0,0,27,1,1,YES,5692,0,0,0,0
31,2021,Saturday,"Saturday, August 7, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
31,2021,Sunday,"Sunday, August 8, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
32,2021,Monday,"Monday, August 9, 2021",578,15,11,283642,0,0,0,67,6,2,YES,28181,0,0,0,0
32,2021,Tuesday,"Tuesday, August 10, 2021",502,11,9,238254,0,0,0,0,2,0,NULL,0,0,0,0,0
32,2021,Wednesday,"Wednesday, August 11, 2021",547,9,9,235867,0,0,0,74,3,2,YES,17008,0,0,0,0
32,2021,Thursday,"Thursday, August 12, 2021",420,9,7,184014,0,0,0,42,3,1,YES,13468,0,0,0,0
32,2021,Friday,"Friday, August 13, 2021",188,3,3,78420,41,1,26829,0,2,0,NULL,0,0,0,0,0
32,2021,Saturday,"Saturday, August 14, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
32,2021,Sunday,"Sunday, August 15, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
33,2021,Monday,"Monday, August 16, 2021",358,9,8,203675,0,0,0,33,0,1,YES,12765,0,0,0,0
33,2021,Tuesday,"Tuesday, August 17, 2021",114,4,3,75220,0,0,0,0,3,0,NULL,0,0,0,0,0
33,2021,Wednesday,"Wednesday, August 18, 2021",151,7,5,149958,39,1,25932,72,3,2,YES,19908,0,0,0,0
33,2021,Thursday,"Thursday, August 19, 2021",248,7,6,153432,0,0,0,0,0,0,NULL,0,0,0,0,0
33,2021,Friday,"Friday, August 20, 2021",406,11,8,212043,0,0,0,0,0,0,NULL,0,0,0,0,0
33,2021,Saturday,"Saturday, August 21, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
33,2021,Sunday,"Sunday, August 22, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
34,2021,Monday,"Monday, August 23, 2021",526,12,10,262094,0,0,0,0,0,0,NULL,0,0,0,0,1
34,2021,Tuesday,"Tuesday, August 24, 2021",385,9,8,209263,40,1,25882,117,2,3,YES,37323,0,0,0,0
34,2021,Wednesday,"Wednesday, August 25, 2021",288,6,5,128051,0,0,0,0,0,0,NULL,0,0,0,0,0
34,2021,Thursday,"Thursday, August 26, 2021",0,1,0,0,0,0,0,148,11,4,YES,46048,0,0,0,0
34,2021,Friday,"Friday, August 27, 2021",373,7,7,177989,0,0,0,0,0,0,NULL,0,0,0,0,6
34,2021,Saturday,"Saturday, August 28, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
34,2021,Sunday,"Sunday, August 29, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
35,2021,Monday,"Monday, August 30, 2021",234,8,6,155038,0,0,0,205,8,5,YES,44871,0,0,0,0
35,2021,Tuesday,"Tuesday, August 31, 2021",154,5,4,105735,40,1,25594,0,2,0,NULL,0,0,0,0,0
35,2021,Wednesday,"Wednesday, September 1, 2021",49,1,1,26719,0,0,0,32,3,1,YES,12446,0,0,0,0
35,2021,Thursday,"Thursday, September 2, 2021",128,4,3,77327,0,0,0,42,2,1,YES,14135,0,0,0,0
35,2021,Friday,"Friday, September 3, 2021",382,9,7,182575,39,1,26571,0,0,0,NULL,0,0,0,0,0
35,2021,Saturday,"Saturday, September 4, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
35,2021,Sunday,"Sunday, September 5, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
36,2021,Monday,"Monday, September 6, 2021",434,13,9,233896,0,0,0,77,2,2,YES,28337,0,0,0,0
36,2021,Tuesday,"Tuesday, September 7, 2021",258,6,6,152534,38,1,25469,0,1,0,NULL,0,0,0,0,0
36,2021,Wednesday,"Wednesday, September 8, 2021",320,7,6,157375,0,0,0,0,0,0,NULL,0,0,0,0,0
36,2021,Thursday,"Thursday, September 9, 2021",171,4,3,76274,0,0,0,157,5,4,YES,51243,0,0,0,0
36,2021,Friday,"Friday, September 10, 2021",378,10,7,178755,1,0,24719,44,4,1,YES,8642,0,0,0,1
36,2021,Saturday,"Saturday, September 11, 2021",83,0,2,45794,0,0,0,124,0,3,YES,28093,0,0,0,0
36,2021,Sunday,"Sunday, September 12, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
37,2021,Monday,"Monday, September 13, 2021",277,10,7,182830,0,0,0,82,2,2,YES,22996,0,0,0,0
37,2021,Tuesday,"Tuesday, September 14, 2021",150,3,3,79021,38,1,25696,0,3,0,NULL,0,0,0,0,3
37,2021,Wednesday,"Wednesday, September 15, 2021",127,3,2,50583,0,0,0,0,2,0,NULL,0,0,0,0,0
37,2021,Thursday,"Thursday, September 16, 2021",255,4,4,126666,0,0,0,42,2,1,YES,11012,0,0,0,0
37,2021,Friday,"Friday, September 17, 2021",239,5,4,98229,0,0,0,51,0,2,YES,11266,0,0,0,0
37,2021,Saturday,"Saturday, September 18, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
37,2021,Sunday,"Sunday, September 19, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
38,2021,Monday,"Monday, September 20, 2021",572,12,8,205739,0,0,0,65,3,2,YES,18757,0,0,0,0
38,2021,Tuesday,"Tuesday, September 21, 2021",439,9,9,232516,40,1,25281,0,3,0,NULL,0,0,0,0,0
38,2021,Wednesday,"Wednesday, September 22, 2021",376,8,7,183831,0,0,0,122,2,3,YES,42603,0,0,0,0
38,2021,Thursday,"Thursday, September 23, 2021",273,7,6,153629,0,0,0,0,5,0,NULL,0,0,0,0,0
38,2021,Friday,"Friday, September 24, 2021",174,6,4,103731,39,1,25705,122,4,4,YES,22968,0,0,0,0
38,2021,Saturday,"Saturday, September 25, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
38,2021,Sunday,"Sunday, September 26, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
39,2021,Monday,"Monday, September 27, 2021",216,7,6,144974,0,0,0,34,4,1,YES,12722,0,0,0,0
39,2021,Tuesday,"Tuesday, September 28, 2021",137,4,4,91733,37,1,24672,0,3,0,NULL,0,0,0,0,0
39,2021,Wednesday,"Wednesday, September 29, 2021",190,6,5,131213,0,0,0,0,0,0,NULL,0,0,0,0,0
39,2021,Thursday,"Thursday, September 30, 2021",108,4,3,79243,0,0,0,202,3,5,YES,64183,2,2,0,0
39,2021,Friday,"Friday, October 1, 2021",127,5,4,103780,0,0,0,0,0,0,NULL,0,0,0,0,0
39,2021,Saturday,"Saturday, October 2, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
39,2021,Sunday,"Sunday, October 3, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
40,2021,Monday,"Monday, October 4, 2021",454,10,8,206974,0,0,0,104,2,3,YES,41472,0,0,0,0
40,2021,Tuesday,"Tuesday, October 5, 2021",329,6,6,155964,0,0,0,0,2,0,NULL,0,0,0,0,0
40,2021,Wednesday,"Wednesday, October 6, 2021",223,5,4,104660,0,0,0,42,1,1,YES,13751,0,0,0,0
40,2021,Thursday,"Thursday, October 7, 2021",290,6,5,131855,0,0,0,65,6,2,YES,22440,0,0,0,0
40,2021,Friday,"Friday, October 8, 2021",206,6,5,125934,38,1,25524,0,0,0,NULL,0,0,0,0,0
40,2021,Saturday,"Saturday, October 9, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
40,2021,Sunday,"Sunday, October 10, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
41,2021,Monday,"Monday, October 11, 2021",188,6,5,126754,0,0,0,173,7,4,YES,55522,0,0,0,0
41,2021,Tuesday,"Tuesday, October 12, 2021",195,6,5,132005,0,0,0,0,1,0,NULL,0,0,0,0,0
41,2021,Wednesday,"Wednesday, October 13, 2021",153,5,4,102595,0,0,0,0,0,0,NULL,0,0,0,0,0
41,2021,Thursday,"Thursday, October 14, 2021",280,7,6,125762,40,1,26560,85,4,2,YES,29878,1,1,0,1
41,2021,Friday,"Friday, October 15, 2021",422,8,8,197777,0,0,0,105,3,3,YES,12804,0,0,0,0
41,2021,Saturday,"Saturday, October 16, 2021",303,6,5,123367,0,0,0,77,0,2,YES,15520,0,0,0,0
41,2021,Sunday,"Sunday, October 17, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
42,2021,Monday,"Monday, October 18, 2021",583,12,10,238245,0,0,0,0,7,0,NULL,0,0,0,0,2
42,2021,Tuesday,"Tuesday, October 19, 2021",389,8,7,169914,0,0,0,0,0,0,NULL,0,0,0,0,0
42,2021,Wednesday,"Wednesday, October 20, 2021",228,4,4,90219,0,0,0,0,0,0,NULL,0,0,0,0,0
42,2021,Thursday,"Thursday, October 21, 2021",330,8,7,172126,0,0,0,44,1,1,YES,14100,0,0,0,0
42,2021,Friday,"Friday, October 22, 2021",464,9,8,206875,39,1,25286,0,0,0,NULL,0,0,0,0,0
42,2021,Saturday,"Saturday, October 23, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
42,2021,Sunday,"Sunday, October 24, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
43,2021,Monday,"Monday, October 25, 2021",419,10,8,205784,0,0,0,21,1,1,YES,6802,0,0,0,0
43,2021,Tuesday,"Tuesday, October 26, 2021",508,11,10,209002,39,1,25954,0,1,0,NULL,0,0,0,0,0
43,2021,Wednesday,"Wednesday, October 27, 2021",391,10,8,208746,0,0,0,69,1,1,NO,13796,0,0,0,0
43,2021,Thursday,"Thursday, October 28, 2021",247,6,5,126453,39,1,25632,79,3,2,YES,29380,0,0,0,0
43,2021,Friday,"Friday, October 29, 2021",345,9,7,182377,0,0,0,69,3,2,YES,11636,0,0,0,0
43,2021,Saturday,"Saturday, October 30, 2021",268,6,5,129530,0,0,0,41,0,1,YES,8427,0,0,0,0
43,2021,Sunday,"Sunday, October 31, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
44,2021,Monday,"Monday, November 1, 2021",531,12,9,237409,0,0,0,78,6,2,YES,27647,0,0,0,0
44,2021,Tuesday,"Tuesday, November 2, 2021",464,10,8,209680,39,1,25755,0,4,0,NULL,0,0,0,0,0
44,2021,Wednesday,"Wednesday, November 3, 2021",216,6,4,105913,0,0,0,0,1,0,NULL,0,0,0,0,0
44,2021,Thursday,"Thursday, November 4, 2021",230,5,4,104251,0,0,0,28,2,1,YES,8984,0,0,0,0
44,2021,Friday,"Friday, November 5, 2021",267,7,5,130892,0,0,0,0,1,0,NULL,0,0,0,0,0
44,2021,Saturday,"Saturday, November 6, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
44,2021,Sunday,"Sunday, November 7, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
45,2021,Monday,"Monday, November 8, 2021",483,11,12,259855,0,0,0,127,3,3,YES,44801,0,0,0,0
45,2021,Tuesday,"Tuesday, November 9, 2021",78,1,2,51940,76,2,50851,0,0,0,NULL,0,0,0,0,0
45,2021,Wednesday,"Wednesday, November 10, 2021",215,5,4,104232,0,0,0,60,2,2,YES,7566,0,0,0,0
45,2021,Thursday,"Thursday, November 11, 2021",307,7,5,131272,0,0,0,0,3,0,NULL,0,0,0,0,0
45,2021,Friday,"Friday, November 12, 2021",385,8,7,179420,39,1,25385,40,2,1,YES,16189,0,0,0,5
45,2021,Saturday,"Saturday, November 13, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
45,2021,Sunday,"Sunday, November 14, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
46,2021,Monday,"Monday, November 15, 2021",511,10,8,202117,0,0,0,128,0,3,YES,17200,0,0,0,0
46,2021,Tuesday,"Tuesday, November 16, 2021",411,9,7,175656,0,0,0,81,4,2,NO,30283,0,0,0,0
46,2021,Wednesday,"Wednesday, November 17, 2021",233,4,4,101816,0,0,0,43,4,2,NO,4759,0,0,0,0
46,2021,Thursday,"Thursday, November 18, 2021",213,7,5,129576,40,1,26272,84,5,2,YES,20762,0,0,0,0
46,2021,Friday,"Friday, November 19, 2021",127,3,3,78518,0,0,0,0,2,0,NULL,0,0,0,0,0
46,2021,Saturday,"Saturday, November 20, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
46,2021,Sunday,"Sunday, November 21, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
47,2021,Monday,"Monday, November 22, 2021",335,7,6,157290,0,0,0,143,5,4,YES,35566,0,0,0,0
47,2021,Tuesday,"Tuesday, November 23, 2021",291,6,5,129352,0,0,0,0,3,0,NULL,0,0,0,0,0
47,2021,Wednesday,"Wednesday, November 24, 2021",107,2,2,51541,40,1,25861,37,2,1,YES,11840,0,0,0,0
47,2021,Thursday,"Thursday, November 25, 2021",204,5,4,102613,0,0,0,43,1,1,YES,13001,0,0,0,0
47,2021,Friday,"Friday, November 26, 2021",120,3,3,78353,0,0,0,0,1,0,NULL,0,0,0,0,0
47,2021,Saturday,"Saturday, November 27, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
47,2021,Sunday,"Sunday, November 28, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
48,2021,Monday,"Monday, November 29, 2021",352,12,9,229073,0,0,0,132,3,4,YES,37348,0,0,0,0
48,2021,Tuesday,"Tuesday, November 30, 2021",121,4,3,79958,0,0,0,0,2,0,NULL,0,0,0,0,0
48,2021,Wednesday,"Wednesday, December 1, 2021",156,4,4,106445,0,0,0,0,2,0,NULL,0,0,0,0,0
48,2021,Thursday,"Thursday, December 2, 2021",185,5,5,106298,39,1,26213,0,0,0,NULL,0,0,0,0,0
48,2021,Friday,"Friday, December 3, 2021",238,8,6,156396,0,0,0,0,0,0,NULL,0,0,0,0,2
48,2021,Saturday,"Saturday, December 4, 2021",186,5,4,106544,0,0,0,0,0,0,NULL,0,0,0,0,0
48,2021,Sunday,"Sunday, December 5, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2021,Monday,"Monday, December 6, 2021",414,11,8,211201,0,0,0,132,3,3,YES,59893,0,0,0,0
49,2021,Tuesday,"Tuesday, December 7, 2021",477,8,8,206081,0,0,0,0,2,0,NULL,0,0,0,0,0
49,2021,Wednesday,"Wednesday, December 8, 2021",444,8,7,179161,0,0,0,0,1,0,NULL,0,0,0,0,0
49,2021,Thursday,"Thursday, December 9, 2021",369,8,6,151216,40,1,25556,0,1,0,NULL,0,0,0,0,0
49,2021,Friday,"Friday, December 10, 2021",405,8,7,181692,0,0,0,114,5,3,YES,35431,0,0,0,6
49,2021,Saturday,"Saturday, December 11, 2021",306,6,5,129417,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2021,Sunday,"Sunday, December 12, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2021,Monday,"Monday, December 13, 2021",479,11,8,207727,0,0,0,82,4,2,YES,32426,0,0,0,0
50,2021,Tuesday,"Tuesday, December 14, 2021",345,7,7,186702,0,0,0,0,3,0,NULL,0,2,2,0,2
50,2021,Wednesday,"Wednesday, December 15, 2021",317,8,7,185467,35,1,23382,72,3,2,YES,21007,0,0,0,1
50,2021,Thursday,"Thursday, December 16, 2021",245,5,4,104951,0,0,0,0,2,0,NULL,0,0,0,0,1
50,2021,Friday,"Friday, December 17, 2021",291,6,5,125123,0,0,0,0,3,0,NULL,0,0,0,0,2
50,2021,Saturday,"Saturday, December 18, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2021,Sunday,"Sunday, December 19, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2021,Monday,"Monday, December 20, 2021",419,10,8,208928,0,0,0,0,6,6,NO,78751,0,0,0,0
51,2021,Tuesday,"Tuesday, December 21, 2021",309,7,6,154864,0,0,0,0,6,0,NULL,0,1,0,1,0
51,2021,Wednesday,"Wednesday, December 22, 2021",365,10,8,209863,0,0,0,40,3,1,YES,14077,0,0,0,0
51,2021,Thursday,"Thursday, December 23, 2021",0,0,0,0,0,0,0,42,0,1,YES,22879,0,0,0,0
51,2021,Friday,"Friday, December 24, 2021",100,2,2,52575,0,0,0,129,3,3,YES,50197,0,0,0,0
51,2021,Saturday,"Saturday, December 25, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2021,Sunday,"Sunday, December 26, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2021,Monday,"Monday, December 27, 2021",497,12,10,261264,0,0,0,0,3,0,NULL,0,0,0,0,0
52,2021,Tuesday,"Tuesday, December 28, 2021",283,7,6,156618,0,0,0,77,3,2,YES,27260,0,0,0,0
52,2021,Wednesday,"Wednesday, December 29, 2021",297,9,7,158189,39,1,26461,0,0,0,NO,0,0,0,0,0
52,2021,Thursday,"Thursday, December 30, 2021",256,7,6,154202,0,0,0,0,0,0,NO,0,0,0,0,0
52,2021,Friday,"Friday, December 31, 2021",32,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2022,Saturday,"Saturday, January 1, 2022",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2022,Sunday,"Sunday, January 2, 2022",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2022,Monday,"Monday, January 3, 2022",194,4,5,129218,0,0,0,129,6,3,NO,46491,0,0,0,0
1,2022,Tuesday,"Tuesday, January 4, 2022",218,5,4,108880,0,1,26460,0,0,0,NULL,0,0,0,0,0
1,2022,Wednesday,"Wednesday, January 5, 2022",265,6,5,130190,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2022,Thursday,"Thursday, January 6, 2022",338,8,6,158490,0,0,0,0,2,2,YES,24010,0,0,0,0
1,2022,Friday,"Friday, January 7, 2022",323,9,7,178590,0,0,0,0,4,3,YES,29800,0,0,0,0
1,2022,Saturday,"Saturday, January 8, 2022",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2022,Sunday,"Sunday, January 9, 2022",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
2,2022,Monday,"Monday, January 10, 2022",456,13,9,234570,40,1,25820,0,2,1,YES,16370,0,0,0,0
2,2022,Tuesday,"Tuesday, January 11, 2022",277,8,6,156490,40,1,25930,0,0,0,NULL,0,0,0,0,0
2,2022,Wednesday,"Wednesday, January 12, 2022",253,6,5,129852,0,0,0,0,3,0,NULL,0,0,0,0,0
2,2022,Thursday,"Thursday, January 13, 2022",381,9,7,187107,0,0,0,0,0,0,NULL,0,0,0,0,23
2,2022,Friday,"Friday, January 14, 2022",290,7,6,156030,39,1,25686,0,0,0,NULL,0,1,0,1,1
2,2022,Saturday,"Saturday, January 15, 2022",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
2,2022,Sunday,"Sunday, January 16, 2022",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
3,2022,Monday,"Monday, January 17, 2022",589,15,12,317974,0,0,0,0,0,0,NULL,0,0,0,0,0
3,2022,Tuesday,"Tuesday, January 18, 2022",363,10,8,201874,0,0,0,0,0,0,NULL,0,0,0,0,0
3,2022,Wednesday,"Wednesday, January 19, 2022",314,7,6,156486,0,0,0,0,0,0,NULL,0,0,0,0,0
3,2022,Thursday,"Thursday, January 20, 2022",297,8,6,157692,39,1,25866,0,0,0,NULL,0,0,0,0,0
3,2022,Friday,"Friday, January 21, 2022",258,7,6,153635,39,1,26530,35,3,1,YES,10989,0,0,0,0
3,2022,Saturday,"Saturday, January 22, 2022",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
3,2022,Sunday,"Sunday, January 23, 2022",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
4,2022,Monday,"Monday, January 24, 2022",451,11,10,261378,0,0,0,47,1,1,YES,11310,0,0,0,0
4,2022,Tuesday,"Tuesday, January 25, 2022",306,9,7,179218,0,0,0,0,0,0,NULL,0,0,0,0,0
4,2022,Wednesday,"Wednesday, January 26, 2022",89,2,2,52203,39,1,25208,65,2,2,YES,20471,0,0,0,20
4,2022,Thursday,"Thursday, January 27, 2022",90,4,2,51415,0,0,0,26,3,1,YES,10095,0,0,0,0
4,2022,Friday,"Friday, January 28, 2022",264,7,5,126989,0,0,0,84,4,2,YES,35203,0,0,0,0
4,2022,Saturday,"Saturday, January 29, 2022",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
4,2022,Sunday,"Sunday, January 30, 2022",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
5,2022,Monday,"Monday, January 31, 2022",563,14,10,260524,40,1,26693,48,2,1,YES,13853,0,0,0,0
5,2022,Tuesday,"Tuesday, February 1, 2022",609,12,10,267110,0,0,0,0,2,0,NULL,0,0,0,0,0
5,2022,Wednesday,"Wednesday, February 2, 2022",328,5,5,133292,0,0,0,0,0,0,NULL,0,0,0,0,0
5,2022,Thursday,"Thursday, February 3, 2022",334,6,5,130714,38,1,25285,0,0,0,NULL,0,0,0,0,0
5,2022,Friday,"Friday, February 4, 2022",386,7,6,157573,0,0,0,47,1,1,YES,9411,0,0,0,0
5,2022,Saturday,"Saturday, February 5, 2022",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
5,2022,Sunday,"Sunday, February 6, 2022",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
6,2022,Monday,"Monday, February 7, 2022",387,9,7,179521,0,0,0,69,4,2,YES,20863,0,0,0,0
6,2022,Tuesday,"Tuesday, February 8, 2022",174,4,3,78954,39,1,25936,0,2,0,NULL,0,0,0,0,0
6,2022,Wednesday,"Wednesday, February 9, 2022",163,3,3,75502,0,0,0,83,3,2,YES,28920,0,0,0,0
6,2022,Thursday,"Thursday, February 10, 2022",241,5,4,102345,0,0,0,0,2,0,NULL,0,0,0,0,0
6,2022,Friday,"Friday, February 11, 2022",223,4,4,105391,0,0,0,85,3,2,YES,23506,0,0,0,0
6,2022,Saturday,"Saturday, February 12, 2022",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
6,2022,Sunday,"Sunday, February 13, 2022",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
7,2022,Monday,"Monday, February 14, 2022",449,10,8,203886,0,0,0,37,1,1,YES,7309,0,0,0,0
7,2022,Tuesday,"Tuesday, February 15, 2022",328,6,5,130668,0,0,0,0,1,0,NULL,0,0,0,0,0
7,2022,Wednesday,"Wednesday, February 16, 2022",535,9,8,207005,0,0,0,0,0,0,NULL,0,0,0,0,0
7,2022,Thursday,"Thursday, February 17, 2022",226,5,3,79329,0,0,0,74,4,2,YES,23454,0,0,0,0
7,2022,Friday,"Friday, February 18, 2022",265,4,4,105811,0,0,0,0,0,0,NULL,0,0,0,0,0
7,2022,Saturday,"Saturday, February 19, 2022",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
